City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),State,Area Type
Jaipur,Gandhi Path,Residential,4100000.0,Semi-Furnished,3,3.0,Room-attached,0,0,0,2,1250.0,Rajasthan,Built-up Area
Jaipur,Jagatpura,Residential,8050000.0,Unfurnished,3,1.0,Room-attached,0,0,0,2,1695.0,Rajasthan,Built-up Area
Jaipur,Mahapura,Residential,1700000.0,Furnished,1,2.0,Individual,0,0,0,2,446.0,Rajasthan,Built-up Area
Jaipur,Gandhi Path,Residential,9000000.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2169.0,Rajasthan,Built-up Area
Jaipur,Vardhman Nagar,Residential,7846966.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,2150.0,Rajasthan,Built-up Area
Jaipur,Kanakpura,Residential,6783000.0,Semi-Furnished,3,3.0,Connected,0,0,0,1,1695.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,6500000.0,Furnished,3,3.0,Connected,0,0,0,2,999.0,Rajasthan,Built-up Area
Jaipur,Sodala,Residential,15100000.0,Semi-Furnished,4,1.0,Room-attached,0,0,0,5,2121.0,Rajasthan,Saleable Area
Jaipur,Sanganer,Residential,3400000.0,Unfurnished,3,3.0,Connected,0,0,0,0,900.0,Rajasthan,Plot Area
Jaipur,Gandhi Path,Residential,14700000.0,Furnished,4,4.0,Connected,0,0,0,2,2500.0,Rajasthan,Saleable Area
Jaipur,Vaishali Nagar,Residential,5900000.0,Semi-Furnished,3,2.0,Room-attached,0,0,0,2,1150.0,Rajasthan,Saleable Area
Jaipur,Sirsi Road,Residential,7846966.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,1379.0,Rajasthan,Built-up Area
Jaipur,Jagatpura,Residential,9000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1179.0,Rajasthan,Plot Area
Jaipur,Bhakrota,Residential,3500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,900.0,Rajasthan,Plot Area
Jaipur,Sodala,Residential,16000000.0,Semi-Furnished,4,2.0,Connected,0,0,0,2,1125.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,2400000.0,Unfurnished,3,3.0,Connected,0,0,0,0,2700.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,2680000.0,Unfurnished,3,3.0,Connected,1,0,1,0,999.0,Rajasthan,Plot Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,7846966.0,Furnished,2,2.0,Connected,0,0,0,1,627.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,2100000.0,Unfurnished,1,1.0,Room-attached,1,1,1,1,504.0,Rajasthan,Saleable Area
Jaipur,Jagdamba Nagar,Residential,9000000.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,2205.0,Rajasthan,Built-up Area
Jaipur,Jagatpura,Residential,4623000.0,Unfurnished,3,3.0,Connected,0,0,1,0,801.0,Rajasthan,Plot Area
Jaipur,JaipuR-Ajmer Express Highway,Residential,7846966.0,Unfurnished,3,3.0,Connected,0,0,1,0,1350.0,Rajasthan,Plot Area
Jaipur,Vaishali Nagar,Residential,5080000.0,Semi-Furnished,3,3.0,"Individual,Room-attached",0,0,0,2,1240.0,Rajasthan,Built-up Area
Jaipur,Gandhi Path,Residential,3200000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,2,1000.0,Rajasthan,Built-up Area
Jaipur,Kalwar Road,Residential,4800000.0,Semi-Furnished,3,2.0,Individual,0,0,0,1,2100.0,Rajasthan,Built-up Area
Jaipur,Kanakpura,Residential,6002000.0,Semi-Furnished,3,3.0,Connected,0,0,0,1,1427.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,4700000.0,Semi-Furnished,3,2.0,Room-attached,0,0,0,1,1240.0,Rajasthan,Saleable Area
Jaipur,Vaishali Nagar,Residential,16200000.0,Unfurnished,4,4.0,Room-attached,1,1,1,2,2700.0,Rajasthan,Saleable Area
Jaipur,Sodala,Residential,15100000.0,Semi-Furnished,3,4.0,Room-attached,0,0,0,2,2125.0,Rajasthan,Saleable Area
Jaipur,Panchyawala,Residential,7846966.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2651.0,Rajasthan,Built-up Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,7846966.0,Furnished,2,2.0,Connected,0,0,0,1,643.0,Rajasthan,Built-up Area
Jaipur,Keshupura,Residential,4200000.0,Semi-Furnished,3,2.0,Room-attached,0,0,0,1,1350.0,Rajasthan,Built-up Area
Jaipur,Jagdamba Nagar,Residential,9000000.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,2203.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,9028000.0,Semi-Furnished,4,3.0,Connected,0,0,0,2,2202.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,7846966.0,Furnished,1,2.0,Connected,0,0,0,1,1258.0,Rajasthan,Built-up Area
Jaipur,Sirsi Road,Residential,15200000.0,Unfurnished,5,5.0,Connected,1,1,1,1,2539.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,7846966.0,Unfurnished,3,3.0,Connected,1,0,1,0,990.0,Rajasthan,Plot Area
Jaipur,Nirman Nagar,Residential,7846966.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2778.0,Rajasthan,Built-up Area
Jaipur,Sumer Nagar,Residential,10000000.0,Semi-Furnished,4,3.0,Room-attached,0,0,0,2,1890.0,Rajasthan,Saleable Area
Jaipur,Sodala,Residential,15100000.0,Semi-Furnished,3,4.0,Room-attached,0,0,0,2,2122.0,Rajasthan,Saleable Area
Jaipur,Gandhi Path,Residential,9000000.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2172.0,Rajasthan,Built-up Area
Jaipur,Gokulpura,Residential,6450000.0,Semi-Furnished,4,4.0,Individual,0,0,0,3,2300.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,3892000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1350.0,Rajasthan,Plot Area
Jaipur,Vaishali Nagar,Residential,4000000.0,Unfurnished,3,2.0,Connected,1,0,1,2,918.0,Rajasthan,Saleable Area
Jaipur,Sodala,Residential,15100000.0,Semi-Furnished,4,4.0,Room-attached,0,0,0,2,2119.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,15100000.0,Unfurnished,4,4.0,Connected,1,1,1,2,2450.0,Rajasthan,Saleable Area
Jaipur,Jagatpura,Residential,4052000.0,Unfurnished,3,3.0,Connected,0,0,0,0,702.0,Rajasthan,Plot Area
Jaipur,Neota,Residential,1795000.0,Unfurnished,3,3.0,Connected,0,0,0,0,900.0,Rajasthan,Plot Area
Jaipur,Sirsi Road,Residential,4980000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1494.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,4182000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1494.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,7846966.0,Furnished,1,2.0,Connected,0,0,0,1,1267.0,Rajasthan,Built-up Area
Jaipur,Vaishali Nagar,Residential,4800000.0,Furnished,3,2.0,Connected,0,0,0,1,1400.0,Rajasthan,Built-up Area
Jaipur,Nirman Nagar,Residential,7846966.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2754.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,1866000.0,Unfurnished,3,3.0,Connected,0,0,1,0,1053.0,Rajasthan,Plot Area
Jaipur,Jagatpura,Residential,4363000.0,Unfurnished,3,3.0,Connected,0,0,1,0,756.0,Rajasthan,Plot Area
Jaipur,Sirsi Road,Residential,7500000.0,Unfurnished,3,3.0,Connected,0,0,1,0,2394.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,15100000.0,Unfurnished,4,2.0,Connected,1,1,1,2,2450.0,Rajasthan,Built-up Area
Jaipur,Gandhi Path,Residential,6500000.0,Semi-Furnished,4,4.0,Room-attached,0,0,0,1,1900.0,Rajasthan,Built-up Area
Jaipur,Sodala,Residential,15100000.0,Semi-Furnished,3,4.0,Room-attached,0,0,0,2,2121.0,Rajasthan,Saleable Area
Jaipur,Dhawas,Residential,19500000.0,Furnished,4,3.0,"Connected,Room-attached",0,0,0,3,1395.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,7000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1000.0,Rajasthan,Plot Area
Jaipur,Vaishali Nagar,Residential,8338000.0,Unfurnished,3,3.0,Room-attached,0,1,1,1,1550.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,2500000.0,Unfurnished,3,3.0,Connected,0,0,1,0,900.0,Rajasthan,Plot Area
Jaipur,Kalwar Road,Residential,6100000.0,Furnished,4,4.0,"Connected,Individual,Room-attached",0,0,0,3,2700.0,Rajasthan,Built-up Area
Jaipur,Ganatpura,Residential,9938000.0,Semi-Furnished,3,4.0,"Connected,Room-attached",0,0,0,2,1807.0,Rajasthan,Built-up Area
Jaipur,Dadu Dayal Nagar,Residential,5700000.0,Semi-Furnished,3,3.0,Connected,0,0,0,8,1500.0,Rajasthan,Built-up Area
Jaipur,Ansal Sushant City I,Residential,4400000.0,Semi-Furnished,3,3.0,"Connected,Individual,Room-attached",0,0,0,2,2400.0,Rajasthan,Built-up Area
Jaipur,Gandhi Path,Residential,9000000.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2179.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,4500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,6750.0,Rajasthan,Plot Area
Jaipur,Sirsi Road,Residential,7846966.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,1357.0,Rajasthan,Built-up Area
Jaipur,Vaishali Nagar,Residential,5070000.0,Semi-Furnished,3,3.0,"Individual,Room-attached",0,0,0,2,1240.0,Rajasthan,Built-up Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,7846966.0,Furnished,2,2.0,Connected,0,0,0,1,619.0,Rajasthan,Built-up Area
Jaipur,Gandhi Path,Residential,2899000.0,Unfurnished,2,2.0,Connected,1,1,1,2,790.0,Rajasthan,Built-up Area
Jaipur,Mansarovar,Residential,4500000.0,Semi-Furnished,3,3.0,"Connected,Room-attached",0,0,0,2,1500.0,Rajasthan,Built-up Area
Jaipur,Pratap Nagar,Residential,4500000.0,Semi-Furnished,2,1.0,Individual,0,0,0,2,540.0,Rajasthan,Built-up Area
Jaipur,Nirman Nagar,Residential,7846966.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2767.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,4299000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,1000.0,Rajasthan,Built-up Area
Jaipur,Bhakrota,Residential,4772000.0,Unfurnished,3,3.0,Connected,0,0,1,0,999.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,2497000.0,Unfurnished,3,3.0,Connected,0,0,0,0,999.0,Rajasthan,Plot Area
Jaipur,Jaisinghpura,Residential,2651000.0,Unfurnished,3,3.0,Connected,0,0,1,0,747.0,Rajasthan,Plot Area
Jaipur,Gandhi Path,Residential,2500000.0,Unfurnished,2,2.0,Individual,0,0,0,2,605.0,Rajasthan,Saleable Area
Jaipur,Vaishali Nagar,Residential,5900000.0,Semi-Furnished,3,2.0,Room-attached,0,0,0,1,1163.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,3000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,4050.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,1595000.0,Unfurnished,3,3.0,Connected,0,0,0,0,792.0,Rajasthan,Plot Area
Jaipur,Gandhi Path,Residential,13700000.0,Furnished,4,4.0,Connected,0,0,0,2,2500.0,Rajasthan,Saleable Area
Jaipur,Vaishali Nagar,Residential,4800000.0,Furnished,3,2.0,Connected,0,0,0,2,1300.0,Rajasthan,Built-up Area
Jaipur,Vaishali Nagar,Residential,5699000.0,Semi-Furnished,3,3.0,"Individual,Room-attached",0,0,0,2,1390.0,Rajasthan,Built-up Area
Jaipur,Sirsi Road,Residential,3228000.0,Unfurnished,3,3.0,Connected,0,0,1,0,936.0,Rajasthan,Plot Area
Jaipur,Modi Nagar,Residential,9700000.0,Semi-Furnished,4,3.0,"Connected,Room-attached",0,0,0,2,1738.0,Rajasthan,Built-up Area
Jaipur,Kalwar Road,Residential,7846966.0,Furnished,2,2.0,"Individual,Room-attached",0,0,0,3,851.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,3690000.0,Unfurnished,2,2.0,Room-attached,0,0,0,1,956.0,Rajasthan,Saleable Area
Jaipur,Chitrakoot,Residential,32500000.0,Furnished,4,5.0,"Connected,Individual",0,0,0,3,2700.0,Rajasthan,Built-up Area
Jaipur,Jagatpura,Residential,15700000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1953.0,Rajasthan,Plot Area
Jaipur,Sodala,Residential,5500000.0,Semi-Furnished,2,2.0,Individual,0,0,0,1,979.0,Rajasthan,Built-up Area
Jaipur,Sirsi Road,Residential,7846966.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,1361.0,Rajasthan,Built-up Area
Jaipur,JaipuR-Ajmer Express Highway,Residential,7846966.0,Unfurnished,3,3.0,Connected,0,0,1,0,900.0,Rajasthan,Plot Area
Jaipur,Kalwar Road,Residential,5500000.0,Semi-Furnished,4,2.0,Individual,0,0,0,1,2300.0,Rajasthan,Built-up Area
Jaipur,Muhana,Residential,7846966.0,Unfurnished,3,3.0,Connected,1,0,1,0,999.0,Rajasthan,Plot Area
Jaipur,Panchyawala,Residential,15000000.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2700.0,Rajasthan,Built-up Area
Jaipur,Gandhi Path,Residential,4000000.0,Semi-Furnished,3,3.0,Room-attached,0,0,0,2,1250.0,Rajasthan,Built-up Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,7846966.0,Furnished,2,2.0,Connected,0,0,0,1,680.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,7846966.0,Unfurnished,3,3.0,Connected,0,0,0,0,1170.0,Rajasthan,Plot Area
Jaipur,Vardhman Nagar,Residential,7846966.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,2191.0,Rajasthan,Built-up Area
Jaipur,Jagatpura,Residential,15500000.0,Unfurnished,4,5.0,"Connected,Individual,Room-attached",0,0,1,2,2591.0,Rajasthan,Built-up Area
Jaipur,Hathoj,Residential,4400000.0,Semi-Furnished,3,3.0,"Connected,Individual,Room-attached",0,0,0,2,1900.0,Rajasthan,Built-up Area
Jaipur,Gandhi Path,Residential,9000000.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2173.0,Rajasthan,Built-up Area
Jaipur,Sirsi Road,Residential,7846966.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,1375.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,7100000.0,Semi-Furnished,3,3.0,Room-attached,0,0,0,1,1738.0,Rajasthan,Saleable Area
Jaipur,Mansarovar Extension,Residential,17000000.0,Semi-Furnished,6,4.0,"Connected,Room-attached",0,0,0,3,1440.0,Rajasthan,Plot Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,7846966.0,Furnished,2,2.0,Connected,0,0,0,1,645.0,Rajasthan,Built-up Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,2285000.0,Semi-Furnished,1,1.0,"Connected,Individual,Room-attached",0,0,0,1,506.0,Rajasthan,Built-up Area
Jaipur,Sodala,Residential,15000000.0,Semi-Furnished,4,4.0,Room-attached,0,0,0,2,2118.0,Rajasthan,Saleable Area
Jaipur,Jagdamba Nagar,Residential,9000000.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,2215.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,7846966.0,Furnished,1,2.0,Connected,0,0,0,1,1272.0,Rajasthan,Built-up Area
Jaipur,Lalarpura,Residential,20000000.0,Furnished,4,4.0,"Connected,Room-attached",0,0,0,2,1350.0,Rajasthan,Plot Area
Jaipur,Sodala,Residential,15100000.0,Semi-Furnished,4,4.0,Room-attached,0,0,0,2,2122.0,Rajasthan,Saleable Area
Jaipur,Sodala,Residential,11500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1494.0,Rajasthan,Plot Area
Jaipur,Nirman Nagar,Residential,22600000.0,Unfurnished,3,3.0,Connected,1,0,1,0,2142.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,2767000.0,Unfurnished,3,3.0,Connected,0,0,1,0,1107.0,Rajasthan,Plot Area
Jaipur,Kalwar Road,Residential,4500000.0,Semi-Furnished,3,3.0,"Connected,Room-attached",0,0,0,2,1900.0,Rajasthan,Built-up Area
Jaipur,Sirsi Road,Residential,7900000.0,Furnished,4,4.0,Connected,0,0,0,3,972.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,4500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,999.0,Rajasthan,Plot Area
Jaipur,Kalwar Road,Residential,4500000.0,Semi-Furnished,3,2.0,Individual,0,0,0,2,1800.0,Rajasthan,Built-up Area
Jaipur,Vaishali Nagar,Residential,8514000.0,Unfurnished,3,2.0,Room-attached,1,1,1,2,1549.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,3999000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1494.0,Rajasthan,Plot Area
Jaipur,Jaisinghpura,Residential,3496000.0,Unfurnished,3,3.0,Connected,0,0,0,0,999.0,Rajasthan,Plot Area
Jaipur,Sanganer,Residential,1192000.0,Unfurnished,3,3.0,Connected,0,0,0,0,477.0,Rajasthan,Plot Area
Jaipur,Tonk Road,Residential,7846966.0,Unfurnished,3,3.0,Connected,1,0,1,0,1350.0,Rajasthan,Plot Area
Jaipur,Panchyawala,Residential,15000000.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2664.0,Rajasthan,Built-up Area
Jaipur,Kalwar Road,Residential,3200000.0,Semi-Furnished,3,3.0,"Connected,Individual,Room-attached",0,0,0,2,2100.0,Rajasthan,Built-up Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,7846966.0,Furnished,2,2.0,Connected,0,0,0,1,631.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,2295000.0,Unfurnished,3,1.0,Room-attached,1,1,0,1,509.0,Rajasthan,Saleable Area
Jaipur,Vaishali Nagar,Residential,4899000.0,Semi-Furnished,4,3.0,Connected,0,0,0,1,1500.0,Rajasthan,Built-up Area
Jaipur,Jagdamba Nagar,Residential,21100000.0,Furnished,4,4.0,"Individual,Room-attached",0,0,0,3,1305.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,7487000.0,Unfurnished,3,3.0,Connected,0,0,0,0,2250.0,Rajasthan,Plot Area
Jaipur,Sanganer,Residential,2220000.0,Unfurnished,3,3.0,Connected,0,0,1,0,999.0,Rajasthan,Plot Area
Jaipur,Kanakpura,Residential,4213000.0,Semi-Furnished,2,2.0,Connected,0,0,0,1,991.0,Rajasthan,Saleable Area
Jaipur,Gandhi Path,Residential,18500000.0,Furnished,3,4.0,"Individual,Room-attached",0,0,0,3,2400.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,15100000.0,Unfurnished,4,4.0,"Connected,Individual,Room-attached",0,0,0,2,2530.0,Rajasthan,Built-up Area
Jaipur,Mahapura,Residential,7846966.0,Furnished,1,1.0,Individual,0,0,0,1,446.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,4700000.0,Semi-Furnished,3,2.0,Room-attached,0,0,0,1,1251.0,Rajasthan,Saleable Area
Jaipur,Karolan Ka Barh,Residential,4000000.0,Furnished,2,2.0,"Individual,Room-attached",0,0,0,2,1100.0,Rajasthan,Built-up Area
Jaipur,Muhana,Residential,4800000.0,Semi-Furnished,3,3.0,"Connected,Room-attached",0,0,0,2,1450.0,Rajasthan,Saleable Area
Jaipur,Gandhi Path,Residential,9000000.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2180.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,3595000.0,Unfurnished,3,3.0,Connected,0,0,0,0,900.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,2985000.0,Unfurnished,3,3.0,Connected,1,0,1,0,111.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,9500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,4500.0,Rajasthan,Plot Area
Jaipur,Jagatpura,Residential,15000000.0,Semi-Furnished,5,4.0,Room-attached,0,0,0,2,1260.0,Rajasthan,Built-up Area
Jaipur,Jagdamba Nagar,Residential,9000000.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,2211.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,4900000.0,Furnished,3,2.0,Connected,0,0,0,2,1350.0,Rajasthan,Built-up Area
Jaipur,Nirman Nagar,Residential,7846966.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2785.0,Rajasthan,Built-up Area
Jaipur,Sodala,Residential,7846966.0,Semi-Furnished,3,3.0,Connected,0,0,0,2,819.0,Rajasthan,Built-up Area
Jaipur,Sirsi Road,Residential,7846966.0,Unfurnished,3,3.0,Connected,0,0,0,0,1494.0,Rajasthan,Plot Area
Jaipur,JaipuR-Ajmer Express Highway,Residential,1665000.0,Unfurnished,3,3.0,Connected,0,0,0,0,999.0,Rajasthan,Plot Area
Jaipur,Kapoorawala,Residential,2997000.0,Unfurnished,3,3.0,Connected,0,0,1,0,999.0,Rajasthan,Plot Area
Jaipur,Lalarpura,Residential,16500000.0,Furnished,4,5.0,"Connected,Individual,Room-attached",0,0,0,2,1197.0,Rajasthan,Plot Area
Jaipur,JaipuR-Ajmer Express Highway,Residential,2633000.0,Unfurnished,3,3.0,Connected,1,0,0,0,4788.0,Rajasthan,Plot Area
Jaipur,Jeerota,Residential,8500000.0,Semi-Furnished,3,2.0,Connected,0,0,0,1,1368.0,Rajasthan,Built-up Area
Jaipur,Jagatpura,Residential,5100000.0,Semi-Furnished,3,2.0,Connected,0,0,0,1,1248.0,Rajasthan,Built-up Area
Jaipur,Gokulpura,Residential,7600000.0,Semi-Furnished,4,4.0,"Connected,Individual,Room-attached",0,0,0,3,2300.0,Rajasthan,Built-up Area
Jaipur,Mansarovar,Residential,7100000.0,Semi-Furnished,3,3.0,"Connected,Room-attached",0,0,0,1,1300.0,Rajasthan,Built-up Area
Jaipur,Gandhi Path,Residential,12100000.0,Semi-Furnished,3,3.0,Room-attached,0,0,0,3,900.0,Rajasthan,Built-up Area
Jaipur,Muhana,Residential,3207000.0,Unfurnished,3,3.0,Connected,0,0,1,0,999.0,Rajasthan,Plot Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,7846966.0,Furnished,2,2.0,Connected,0,0,0,1,626.0,Rajasthan,Built-up Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,2300000.0,Semi-Furnished,1,1.0,"Connected,Individual,Room-attached",0,0,0,1,506.0,Rajasthan,Built-up Area
Jaipur,Sodala,Residential,15000000.0,Semi-Furnished,4,4.0,Room-attached,0,0,0,2,2121.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,7846966.0,Unfurnished,2,2.0,Connected,1,0,1,1,737.0,Rajasthan,Built-up Area
Jaipur,Ajmer Road,Residential,4200000.0,Furnished,3,2.0,"Connected,Room-attached",0,0,0,4,1300.0,Rajasthan,Built-up Area
Jaipur,Jaisinghpura,Residential,4664000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1314.0,Rajasthan,Plot Area
Jaipur,Vaishali Nagar,Residential,4500000.0,Furnished,3,3.0,Connected,0,0,0,1,1450.0,Rajasthan,Built-up Area
Jaipur,Kalwar Road,Residential,6500000.0,Semi-Furnished,3,2.0,Individual,0,0,0,2,1500.0,Rajasthan,Built-up Area
Jaipur,Nirman Nagar,Residential,11200000.0,Semi-Furnished,3,3.0,"Individual,Room-attached",0,0,0,2,1583.0,Rajasthan,Saleable Area
Jaipur,Vaishali Nagar,Residential,35000000.0,Furnished,4,4.0,"Connected,Room-attached",0,0,0,2,1242.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,5200000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1233.0,Rajasthan,Plot Area
Jaipur,Jagatpura,Residential,5500000.0,Unfurnished,3,3.0,Connected,0,0,1,0,900.0,Rajasthan,Plot Area
Jaipur,Chatarpura At Lalya Ka Bas,Residential,7846966.0,Furnished,1,1.0,Room-attached,0,0,0,1,446.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,7846966.0,Unfurnished,3,3.0,Connected,0,0,0,0,792.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,7846966.0,Semi-Furnished,3,3.0,Room-attached,0,0,0,2,1451.0,Rajasthan,Saleable Area
Jaipur,Vaishali Nagar,Residential,5900000.0,Semi-Furnished,3,2.0,Room-attached,0,0,0,2,1152.0,Rajasthan,Saleable Area
Jaipur,Gandhi Path,Residential,21100000.0,Furnished,4,5.0,"Connected,Room-attached",0,0,0,3,3000.0,Rajasthan,Built-up Area
Jaipur,Gandhi Path,Residential,9000000.0,Semi-Furnished,4,2.0,Connected,0,0,0,3,2153.0,Rajasthan,Built-up Area
Jaipur,Shivdaspura,Residential,3400000.0,Semi-Furnished,1,3.0,Individual,0,0,0,2,2520.0,Rajasthan,Built-up Area
Jaipur,Chauru,Residential,1883000.0,Unfurnished,3,3.0,Connected,0,0,0,0,999.0,Rajasthan,Plot Area
Jaipur,Kalwara,Residential,3200000.0,Semi-Furnished,2,2.0,"Connected,Individual,Room-attached",0,0,0,2,1700.0,Rajasthan,Built-up Area
Jaipur,Bhankrota,Residential,4500000.0,Unfurnished,3,3.0,Connected,0,0,1,0,1134.0,Rajasthan,Plot Area
Jaipur,Ajmer Road,Residential,5265000.0,Semi-Furnished,3,2.0,Room-attached,0,0,0,2,1385.0,Rajasthan,Built-up Area
Jaipur,Hathod,Residential,5100000.0,Semi-Furnished,3,3.0,Connected,0,0,0,2,1556.0,Rajasthan,Built-up Area
Jaipur,Mukandpura,Residential,5500000.0,Furnished,3,2.0,Room-attached,0,0,0,2,900.0,Rajasthan,Built-up Area
Jaipur,Bhankrota,Residential,5392000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1350.0,Rajasthan,Plot Area
Jaipur,Mansarovar,Residential,9694000.0,Unfurnished,4,4.0,Connected,1,1,1,1,2612.0,Rajasthan,Saleable Area
Jaipur,Vardhman Nagar,Residential,7846966.0,Semi-Furnished,3,2.0,Connected,0,0,0,3,2173.0,Rajasthan,Built-up Area
Jaipur,Vaishali Nagar,Residential,2189000.0,Unfurnished,2,2.0,Connected,1,0,1,1,605.0,Rajasthan,Saleable Area
Jaipur,Ajmer Road,Residential,4263000.0,Unfurnished,3,3.0,Connected,0,0,0,0,1098.0,Rajasthan,Plot Area
Jaipur,JaipuR-Ajmer Express Highway,Residential,2722000.0,Unfurnished,3,3.0,Connected,1,0,1,0,4950.0,Rajasthan,Plot Area
Jaipur,Vaishali Nagar,Residential,5744000.0,Semi-Furnished,3,3.0,"Individual,Room-attached",0,0,0,2,1401.0,Rajasthan,Built-up Area
Jaipur,Jeerota,Residential,2600000.0,Furnished,3,1.0,Individual,0,0,0,2,403.0,Rajasthan,Built-up Area
Jaipur,Jagatpura,Residential,5200000.0,Semi-Furnished,3,2.0,Connected,0,0,0,1,1290.0,Rajasthan,Built-up Area
